uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades
dvtiva71,5648558,Carolyn Walker,1,0.7,-3.3,-99
bzpssn60,8273402,Justin Glenn,1,0.1,-1.3,-99
ufloun20,4541337,Ahmed Lopez,1,2.9,-1.3,-99
oglwqc16,7355083,Kim Howery,1,-0.8,-3.3,-99
qjdhju94,8162026,Helen Cooper,1,3.7,-0.3,-99
dezglj40,4647693,Edna Hensley,1,-2.4,3.7,-99
prmvvh36,5364908,Phillip Wright,1,0.8,1.7,2
toespu14,3636867,Donald Barbosa,1,0,0,0
joynzp34,5032393,Ron Yaney,1,-3.1,1.7,-99
hpjpwf40,3710802,Rita Borthwick,1,-4.4,-0.3,0
ahiiws02,8585981,Lillie Prow,1,0,-0.8,5
bujnbw15,7554671,Aaron Reynolds,1,-1.7,2.2,2.5
ylncaq47,5485175,Paul Carrasquillo,1,-3.8,0.6,2.5
jhaixi56,5668888,Lee Leidall,1,-1.9,-1.7,5
jjqyky66,2599789,Kim Speedy,1,-3.4,1,2.5
moppvo55,0907140,Karen Miller,1,-0.5,1.8,5
zmjiaq30,9589603,Chris Gramm,1,1.3,3.2,2.5
npzcba86,7785045,Whitney Carnicelli,1,-0.6,1.2,2.5
xtfawb12,5603009,Charles Higgin,1,0,2.5,2.5
teszcq99,3541428,Lurlene Andrews,1,2,2.4,5
gzxoya50,1377211,Patricia Hamilton,1,-4.4,1.1,0
cxtjwc54,2729615,Xavier Dunton,1,0.2,0,-99
unzexk17,8210160,Shannon Dunn,1,-1.7,-3.3,-99
gwanpj19,4039219,Jasmine Fox,1,1.2,1.1,2.5
katdrv34,9735513,Claire Tran,1,-2.6,-2.7,-99
jpslzb34,8731524,Aaron Shinnick,1,-3.3,-1.7,-99
vqdfzl17,1972934,Idell Gold,1,-3.1,-1.1,-99
vnuszg66,7287323,Callie Holsapple,1,0.3,0,0
bianre29,0283059,Pauline Mcclintock,1,0.3,-0.7,0
qrcmmu57,3368724,Oliver Smith,1,2,1.9,-99
nzeura84,2539845,Glenn Lambert,1,1.3,3.3,5
cyctdy24,0924033,Joe Murray,1,1.2,0,-99
bsypyo29,9794687,Evelyn Mills,1,-3.9,-2.8,-99
floaqu15,7524696,Tricia Rogers,1,-2.9,0.7,0
dixjoq28,8738588,Jewel Harper,1,-2.3,-0.8,-99
tokurl70,5691694,Patricia Whetstine,1,-5,0,-99
zlyyqt71,2482953,Kathy Smith,1,0.7,-1.7,-99
cuilac45,9783927,Scott Gonzales,1,-4.5,0.2,5
jrhopn89,1352320,Brock Pulsifer,1,-2.5,0.4,0
psuqxc40,8084925,Christopher Madden,1,-1.5,1.4,0
quxjff93,7112391,Karisa Lee,1,0.5,3.1,0
ypraza31,5841373,Lou Green,1,-1.1,2.8,0
tyeqob58,7745560,Ida Davis,1,-1.8,0.4,1.4
jgrtlr67,1066502,Rosa Clem,1,0.3,3.9,2.5
yionat66,4685630,Nellie Harrison,1,-1.9,2.7,2.5
uewnar39,3526566,Craig Cannon,1,-0.9,-1.2,0
nvxvrg01,8808223,Dorothy Hormell,1,-4.3,-0.5,0
xtwsqa24,3475500,Calvin Evenson,1,-2.1,0.6,0
mndrvw32,1333693,Darin Bain,1,-0.8,-0.4,0
euwhqt33,0718026,Natalie Trudnowski,1,0.8,3.3,0
ocgptk08,3642315,Beatrice Smoke,1,2,2.4,2.5
uswuyx54,4316092,Georgia Berner,1,-2,1.1,2.5
umscoo24,8325079,Bradley Boyd,1,-2.6,0.6,-99
bznzll40,2261516,Cindy Brown,1,2.8,1.1,-99
wvnqrb47,2927279,Thomas Ebling,1,0.9,1.9,0.8
xjymfm61,1113305,Carmen Mcclure,1,-1.7,0,0
sbhkps65,0813740,Debra Motley,1,-5,-3.3,-99
mwgfoc40,9658533,Alejandro Vanderlip,1,1.3,4.2,-99
jhkcke96,3402323,Martin Castaneda,1,-1.8,0.3,-99
iccdrl85,4153271,Stephanie Padilla,1,1.1,0.9,-99
ikvrte21,2972470,Margaret Cramer,1,-2.5,-0.3,-99
ymisgb93,8280802,Patricia Vidales,1,-5,-5,-99
rmarsm35,0632463,Tim Arana,1,-5,-5,-99
oqdbky51,1995422,Ivory Wright,1,-0.6,1.3,-99
gfayrd13,2295866,Cynthia Taulbee,1,-2.4,-2.5,-99
spqbdu76,8612817,Alejandrina Medley,1,-2.9,-1.6,-0.7
ngfjal41,8741317,Robert Kalkman,1,-0.6,3.2,5
bzkowx65,3914327,Constance Prater,1,-0.9,2.6,5
hmuskj77,0369044,Samantha Porter,1,-4.6,-3,2.5
aphtsw07,5930089,William Jenkins,1,-1.9,-1.6,2.5
fdiucm79,6329371,Daniel Onks,1,-2.8,-1.8,2.5
fkbcmr45,1547152,Mandy Hess,1,-5,-4.4,5
tysedr45,1476198,Kevin Primavera,1,-1.7,-0.3,2.5
bhgwux91,2574578,Deborah Wise,1,-1.2,0.2,0
qfylcr14,4060776,Beatrice Florian,1,-4.4,-2.5,0
qrjfkr69,2690774,Michael Alexander,1,-3.1,-3.4,5
fyhxym48,1091835,Dominick Nguyen,1,-1.7,0,0
oakvli18,3114638,Maria Cook,1,3.7,3.1,0
jurhcm69,7062818,William Flohr,1,-2,0.2,0
idfphw57,9261434,Rita Henderson,1,0.6,1.5,0
vbkpiu92,8104764,Donald Cook,1,-2.5,0.4,0
nccdty91,3187263,Hilda Haworth,1,1.7,2.3,0
gbzdln06,2641413,Margaret Holman,1,-3.4,-4.4,-5
zztwcx09,0546039,Jeremy Townsend,1,-2.6,-3.3,0
iedotf67,3681956,Shane Woodruff,1,0.3,3.1,0
dtgozm93,1032454,Janice Cardenas,1,2,1.4,0
tawxft54,3314247,David Wilson,1,0.5,1.3,0
xhodyz58,2450973,Vera Berrios,1,-3,0.3,0
agbyck93,4085831,Bryan Coffin,1,-0.6,1.5,0
xkiuhy19,6963793,Charles Fey,1,-0.1,-2.5,4.5
nyzygq18,5611431,Eric Carman,1,-3,-0.8,4.5
ybwzyo35,8635541,Nancy Infield,1,-2.1,-1.7,4
hsoiws78,9329248,Kenneth Mcdaniel,1,-4.7,-4.8,-5
gygdrz71,8297087,Zachary Phipps,1,-2,0.3,4
jcxera82,1340712,Benjamin Cook,1,-1.7,-2.5,4.5
wysvkx79,7585058,Starr Mcclure,1,1.3,1.7,5
vbsakj72,2296817,Clinton Prado,1,0.1,1.2,-0.4
kcamtg93,9179011,Jerome Luna,1,-1.4,0.2,5
jkttmt41,5528699,Kathy Callen,1,NaN,-5,0
zkmpkk93,3064787,Michelle Ehrhart,1,-4.1,-4.2,0
nfbooc50,4262883,James Storm,1,-3.9,-4.2,0
blrjsh04,2512053,Jade Hoffmann,1,-1.9,0.8,0
msgvxx22,1437887,Linda Brumbaugh,1,-3.3,-2.2,0
mqplft13,9733370,Robin Huff,1,-3.3,-3.3,0
nbkwyj42,3186744,Reta Turner,1,-0.4,-0.7,0.9
nosjba55,4966784,Scott Lawrence,1,-1.7,-1.2,0
abpapi73,8504800,Claude Schwab,1,-2.5,-2.5,0
pvkfex54,6655949,Richard Lewis,1,0.1,2.5,0
wohdsd44,4754968,Amy Zamora,1,2.6,1.7,0
dwoopb76,4819935,Maria Robinson,1,-2.2,0.8,0
jvbsbp78,9325164,Leonard Benavides,1,-2.4,-0.8,5
xdafff31,6086886,Henry Villalobos,1,0.8,4.2,5
ursesv60,6222612,Judy Miles,1,-2.4,2.5,5
sobzxu42,8963357,Darcy Williams,1,0,1.3,5
pfyils91,5282648,Charles Turley,1,-0,3.1,5
cbbrvh02,0749463,Roger Dobos,1,-4.3,-2.7,-99
wpvbut22,9038587,Johnny Zepeda,1,-3.2,0,-99
hqzxpa48,1878462,Jessica Brown,1,-5,0,-99
corofe18,5857573,Devin Cherian,1,-3.7,0,-99
igicgk37,9584354,Monica Wilt,1,-2.2,1.7,-99
bdbhlq82,9483359,Michael Lewis,1,-3.3,1.7,-99
srriyr12,3528160,Daniel Roush,1,-0.6,0,-99
dzqohs79,7755588,Ashley Yip,1,-5,-1.7,-99
ivsjbu41,2918055,Nina Petersen,1,0.2,1.2,-99
dhtyvg55,8347948,Lana Strain,1,-2.9,-1.7,0
ejqbit95,0471350,James Smith,1,-3.1,0,-99
yqnuqm60,3739031,Derrick Bowman,1,-4.7,-1.7,-99
dtnlnn77,2993766,Jeffrey Parker,1,-4.8,0,-99
vyhjnd71,7004993,Norman Haith,1,-0.3,-0.3,0
vrtotf42,3143649,Philip Lee,1,-4.2,0,-99
ocwyzf61,8585906,Alexander Minor,1,-3.3,0,-99
tsmome50,0495026,Lisa Morales,1,-3.2,-1.7,-99
tvlcaz54,9039034,Carrie Davis,1,-0.4,1.2,0
nrjkpr32,6471687,Frances Hicks,1,-3.5,0.6,0
dkuttu65,6882276,Odessa Bullington,1,-1.7,1.3,-99
cdfejh53,9332331,Isaac Ackman,1,0,-1.7,0
cbnfge23,9416027,Alyson Cruson,1,-3.2,0.6,-99
xnzqko35,7464864,Anthony Mcpherson,1,-4.1,-3.3,-99
okvsly87,9619330,James Solis,1,-1.8,-0.5,2.5
ghfaiq70,6269452,Lisa Fields,1,-1.9,0.7,0
wixiff26,2435103,Logan Schoberg,1,-3.3,-1.7,-99
dywogc62,4615187,John Evans,1,-3.8,-0.8,-99
jlkxku82,0914718,Cora Kingsbury,1,-1.9,0.8,0
otxlgh35,5166136,Teresa Larson,1,-2.8,-0.1,3.1
mmoram85,6281933,Joanne Smith,1,-0.8,2.4,0
smsmrs71,9712748,Sherry Jackson,1,-1.7,2.5,-99
fwqynf51,3703861,Jewell Benshoof,1,-5,-1.7,-99
wltxwk41,1842227,Robert Baptiste,1,-0.3,2.6,-99
xzkzie00,8907925,Sarah Moran,1,-4.2,0.8,-99
mdrkzs41,6560520,Karin Gaines,1,-3.1,-0.9,0
vgwdvy78,7059898,Gloria Johnson,1,-5,0,-99
rbdrhn50,8405920,Dorothy Pineda,1,-4.6,-1.7,-99
piaiwe16,9223967,Lisa Deleon,1,-3.3,1.7,-99
okqimf02,3881241,Wayne Jones,1,-4.3,-3,-99
pioyae36,0050475,Shirley Brown,1,-0.3,0.6,-99
dimjzf73,4946186,Mark Hicks,1,-4.2,-0.5,-99
erqmzk40,3662870,Jess Hagy,1,-5,-3.3,-99
tgyslo12,2873595,Edward Harrison,1,-0.8,0.8,-99
kmplwt69,5643864,David Asato,1,-2.5,1.7,-99
ujchit26,7146013,Harry Nuttall,1,-1.1,3.3,0
wixwse62,9828198,Douglas Williams,1,-3.3,0,-99
vuodzi49,1099325,Joan Turner,1,-3.3,1.1,-99
cpntwt12,9688496,Ryan Davis,1,-4.3,-2.2,5
ojrxfp39,0182159,Theresa Cruz,1,-2,1.7,-99
vyrgqe26,3760400,David Pittman,1,-1.7,1.7,-99
ymnnad71,6468546,Christy Tompson,1,-4.8,0,-99
mqguxl66,3294889,Marilyn Reeves,1,-3.9,0,-99
yrxlue40,1199052,Holly Privette,1,-1.7,1.2,5
ujdnud04,1126793,Jeffrey Chio,1,-0.4,-0.6,5
ubmxpa44,6349133,James Boner,1,1.7,0.8,5
izpdfo56,2764012,Robert Bennett,1,0.6,2,4.6
ejgkrf95,5716506,Darlene Sobel,1,1.7,3.1,2.5
srmsvr71,9318725,Ray Buchanan,1,-5,-5,-99
qmysxg30,6433238,Arturo Berry,1,2,2.7,0
titcmh24,8806673,Jon Kerstetter,1,-0.2,3.2,0
xakwpp83,8703072,Richard Fort,1,2.4,-0.2,0
fmiuqm24,2164566,Berry Lawrence,1,-4.6,-4.5,-99
yndzfe14,9187235,Sue Sweeden,1,0.5,-0.8,0
plnahf80,2519065,Elmer Glynn,1,-2,-0.6,-99
bbuemm71,0540696,Timothy Brown,1,1.4,0,0
rybxef73,6379308,Darrell Rohr,1,-2.2,-2.2,0
zzfcnr93,1709376,Mark Moskovitz,1,-1.8,-1.2,2.5
dtaodq11,5982320,Jerry Mckouen,1,-1.1,2.3,2.5
zhppik96,3912197,Sarah Coleman,1,0.5,4.2,0
vmlvdi67,8112283,Theodore Sitzes,1,4.3,1.9,5
ktgfjr17,1871974,Martin Waldal,1,-3.3,-3.9,1
srhgsy12,3497497,Evelyn Wallace,1,-0.9,0.3,5
zqedii18,3267095,Emily Ragan,1,-4.4,-3.3,5
bsedpw57,9586902,Yvonne Allen,1,2.5,5,4.3
yuhfpl12,3407396,Eric Burris,1,2.1,2.2,5
ilgpik81,1102448,Mamie Phillips,1,0.2,-0,5
yxneku26,2126202,John Braswell,1,-0.3,-1.7,-99
hywuyh51,9315745,Michael Wright,1,-0.3,0.4,2.5
ruqyfk24,9776928,Jason Maes,1,3.3,-0.9,5
tiolrf29,1586020,Lisa Croft,1,0.8,0.7,5
raxvge35,5632989,Doris Botts,1,0.7,0.1,2.5
kodewi90,0613348,Jim Rodgers,1,2,2.5,5
ddeupx93,9676450,Donald Katz,1,-0,3.2,2.5
qgaaoq77,2086176,Guadalupe Roque,1,-0.3,0.4,5
tzibbb78,1008223,Lorinda Heishman,1,-0.5,-2.8,1
mqtcrx12,6789314,Ludivina Phillips,1,-3.1,-1.7,0
sivvqt60,0331593,Glen Hull,1,-1.6,1.2,0
acckim61,3411875,Brenda Glaude,1,-2.4,-0.3,2.5
uiotcz71,9218065,Barbara Bertozzi,1,-4.3,-3.3,0
piwoeb80,0682161,Edward Holmes,1,-1.7,-0.2,0
urpcxi87,1293511,Ann Cunningham,1,-1.9,0.6,0
udtnoq45,8940388,Inez Lindsey,1,-3,-1.5,0
cfydci02,1613496,Sheila Ferguson,1,-3.9,-3.5,0
ifkhic95,3413285,Hugh Hayes,1,-4,-2.3,0
kdfseo42,1276042,Jerry Wallace,1,-1.2,0,0
fkzuyb92,6725834,Patricia Howard,1,1.1,5,-99
ynbbkq44,2155044,Gladys Utley,1,2.4,3.6,0
lvtnxj84,0297933,Quinton Vaillancourt,1,-3.1,-1.1,0
miewhg10,9788216,Rebekah Silva,1,-3.9,-0.8,5
ufdlds87,1763939,Paul Rhea,1,-3.1,-1,-99
eirdxd76,6051886,Joseph Zappa,1,-1.7,-0.4,-99
bmuhrw33,6817155,Nicholas Huff,1,-3.1,-0.7,-99
vnupir01,9458737,Brandon Ralston,1,0,0.8,2.5
gxuhia23,8723297,Dale Segura,1,0.6,4.2,0
hdunek11,7525564,Tommy Hill,1,1.7,2.5,0
ocpyvs40,4231873,Joy Moravek,1,-3,0.6,0
vvycup66,9939217,Julie Mccosker,1,-0.9,0.9,0
jqlcpb87,0396418,June Muzii,1,-1.7,-0.6,0
zyaalv30,6547617,Henry Murphy,1,-0.7,-0.5,0
dzdxaq05,6899311,Margaret Huebner,1,1,3.5,2.5
rllhvd24,9029621,Larry Clodfelter,1,1,3.9,3.3
vzlbsd48,1550625,Jacqueline Warden,1,0,0,0
jzcqbr48,8142677,Donald Weinstein,1,-2,-1.3,0
zatfyx34,1727760,Margaret Kline,1,-2.7,0,0
feayck38,6781579,William Thomas,1,-0.6,1,2.5
ahlhoq03,8444265,Michael Kelly,1,-2.7,-1.7,0
wlbnui09,2057632,Nikki Reynolds,1,1.3,3.3,-1.4
fckwgw38,4038557,Mary Wright,1,-1.4,1.1,0
kabqqv17,4777940,Ronald Yankee,1,-2.5,0.9,2.1
qmmsva82,1171370,Pearl Fink,1,-1.1,-2.7,0
vfflnj57,3224178,Jill Hales,1,-2.4,-1.4,2.5
zxjmfb06,5210053,Harriet Kim,1,-3.3,-0.6,0
xnudal25,6555330,Kristin Charley,1,1.9,2,0
vdduoj80,4479020,Carrol Schrecengost,1,1.3,1.7,0
lmrfns57,0728338,Goldie Bitter,1,-3,2.4,2.5
mskilj98,7236426,Leon Williams,1,0.9,0.6,0
kbqxyn51,5679420,Romelia Ricketts,1,-1.2,-0.4,0
nrnnsx18,1154846,Chad Mangrum,1,2.1,0.9,0
ebaoio61,1963735,Peggy Dearman,1,-2.4,-2.1,0
kzgfwd81,2966028,Joshua Curran,1,-1.1,-0.3,0
cghdjb57,4203349,Charles Dunkleberger,1,-2.7,1.3,2.5
kazfbc09,1290894,Kena Johnson,1,-3.9,0.3,0
ykueyd52,7158457,Chelsea Arrowood,1,0,1.7,0
obbihj31,5802191,Violet Rivera,1,1.8,2.7,0
mljhsy78,0544173,Laura Deltoro,1,-1.5,-0.3,0
lyymxe50,6556338,Laura States,1,-2,-1.7,0
thuhvp45,8987190,Cecil Miller,1,-2.4,0.9,2.5
ezvplk78,1578454,Edward Baker,1,-0.3,0.7,5
eukkcx20,6901732,Ella Parrish,1,-5,-3.3,-99
raxhsr04,1712892,Marcia Smith,1,0.3,0.8,0
sfnvuv39,3237334,Joanna Cuevas,1,0.8,-1.1,0
qkxffn86,2740292,Michael Frazier,1,1.9,1.7,0
zjnmws82,1543676,David Lindner,1,-2.3,-0.6,-99
skyohz52,2621669,Edward Peacock,1,-2.1,0.2,-99
vzjfwv29,6353323,Laurie Clement,1,-3,-3.4,5
cmbjla34,3518112,Davina Ellis,1,-1.2,-0.6,5
bdmkza91,7824700,Mary Medina,1,-4.4,-0.8,-5
nphrko67,3803330,Nicki Warren,1,-2.5,-2.2,-99
vlrtkm14,7948940,Gregory Schwipps,1,-1.2,-0.9,-99
bjqlhz07,6807370,Rose Rogers,1,-1.1,-1,-99
kqzzga41,9377710,Carmine Swank,1,-1.1,0.5,-5
ruskun18,5067655,Marianne Dillon,1,-2.1,0,-5
hhpaty06,7636294,Lindsey Allen,1,-3.3,-0.1,2.5
pyczac99,0640718,Alex Haskell,1,-1.8,1.7,2.1
jnbpkc37,3984260,Ashley Pack,1,-1.1,0,-5
xoxors65,6317681,Antonio Pace,1,-3,0.8,5
byknvi58,1134330,Shelba Vondielingen,1,-1.8,-0.3,5
tvuxay11,8728431,Mark Jeschke,1,-0.8,1.8,0
jmchew84,0409511,Andrea Patrick,1,-2.1,0.5,0
xjgljp91,0523756,Stella Ping,1,0.8,1.7,0
ydxojq14,6243515,James Riley,1,1.8,-0.8,0
zoyjar78,3322307,Jessica Van,1,-0.7,1.8,0
usaipp66,7630093,Charles Wong,1,-1.5,1.7,0
gsnsga69,7562260,Troy Burnette,1,-1.6,-0,-99
wvyyrh82,2171717,Carole Lawson,1,-3.3,-2.6,-99
eaddnk50,2418567,John Fordham,1,-0.2,-2.2,0
znkonk35,4364620,William Miller,1,-2.2,-3.3,0
flnfnc44,4726433,Mark Gibson,1,-4,2.2,0
jbhmcj79,4921255,Mary Muniz,1,-0.3,3.5,0
bwaoxl67,6670501,Leigh Looney,1,1.1,3.4,0
nlxizd78,5172000,Teresita Prudencio,1,-3.9,1.7,0
cpfjld01,4686335,John Carroll,1,-4,4.6,2.5
uzcqmp37,6908682,Sheryl Price,1,0.1,3.5,5
yfjtjd96,8191704,Scott Tilotta,1,-3.2,-1.9,3.3
dqkxzx11,3275736,Christopher Rucker,1,-1.2,1.7,5
qmprqo48,3794173,Susie Mcdowell,1,-2.5,-0.8,-99
yfdcby34,8502864,Thomas Presler,1,-2.9,0,5
vugxda97,1918798,Pamela Poulos,1,0.8,0.8,2.5
aeroet07,2446557,Alise Kiedrowski,1,-2.1,-0.4,4.2
mwzgqc83,5589384,Floyd Deibel,1,-0.6,3,5
vhtany83,9407768,Roger Whitehouse,1,-3.6,-2.1,5
fminzf41,2939096,Denise Goldman,1,1.7,4.4,5
ysijaa46,8152875,Gloria Moskowitz,1,0,1,5
qojbwc69,0980686,Valerie Kersey,1,-3.6,-1.8,5
uilmdx60,4470302,Gerald Damore,1,1.7,1.4,-99
bdcyuw50,1199098,Ronald Holifield,1,-2.6,-1.8,2.4
jhpmmu43,2487855,Donna Hubbard,1,-1,-1.4,5
prtnfs82,5759966,Carolynn Hager,1,1,2,0
xcevvf00,6228367,Bertha Mahood,1,-2.2,-2,2.5
mcakou63,1291186,Jason Moro,1,-0.4,2,0
gpcywi38,3190267,Brian Williamson,1,-2.5,0,0
lyvzwl25,9657129,Arthur Stites,1,-3.3,0.6,0
shqfjj86,5492357,Chad Wools,1,-0.3,1.1,0
stfpow20,6736290,Tammy Towne,1,-3.3,-3.3,0
lxbtzb57,9185549,Marilyn Hulsey,1,-1.7,0,4.5
oiopdw34,0572636,Caroline Torre,1,0.2,0,4.5
nyiayg29,0440756,Florence Hunt,1,-2.8,-3.8,2
fzjxye97,4771218,Daniel Brown,1,0,0,4.5
egdjgy31,5276657,Robert Pokswinski,1,-1.1,-1.7,0
nobloe44,2053407,James Harper,1,-1.9,1.6,5
cpzmlf74,5048104,Doris Wood,1,-3.3,0,-99
fcochl95,5220083,Juanita Gonzales,1,-0.5,2,-99
jfdtgc42,1728212,Jimmy Townsend,1,0.6,1,-2.8
mcgvav04,7553228,Jerome Gervais,1,-1.3,1.2,0
kkunnp04,8711438,Marilyn Slenker,1,-5,-5,-99
jzrzff90,9468756,Karen Polk,1,1.6,1.2,3.9
umfhho80,2560461,Daniel Halliburton,1,-3.3,-1.7,-2.8
utftne62,9219700,Judy Wheeler,1,0.3,1,0
vxllih22,1627097,John Harcourt,1,-0.6,1,0
zdxdch31,1258397,John Hill,1,-3.2,0.1,0
rnkzmb40,8096814,Maria Demarco,1,2.5,0,1.2
dssodv16,7336706,George Genovese,1,1.7,0.2,0
mnaqmq61,7937982,Ethel Johnson,1,-2.8,-2.6,0
vckgnw13,0293588,Yvette Dias,1,-0.7,-0.2,-1.7
ovrsrt50,0178345,Brett Prewett,1,-3.2,-2.6,0
oohuma89,5085325,Fritz Marshall,1,1.7,2.1,0
mwrhfq05,0803018,Demarcus Campbell,1,-2.5,-3.8,0
piidvv88,8112006,Lynn Angle,1,-0.4,1.2,0
israha60,6378575,Patricia Wene,1,-3.5,-1.8,0
whmbcz81,9595188,Tonya Kendig,1,-2.2,0.9,0
dqqyui00,1300852,Art Gerena,1,-1.8,0.9,5
opioik51,1932665,Alvin Elliott,1,-3.3,-3.3,-99
nbbfkw99,5591721,Catherine Goad,1,-0.8,1.4,5
lzovkl20,9442317,Vanessa Beavers,1,-3.1,2,0
tfilwh87,9809670,Nancy Steward,1,-0.1,2.9,-99
iknevc80,6791345,Vincent Mcbride,1,-0.8,2.1,2.5
dryexa92,9819776,Naomi Guy,1,-1.7,2.5,0
ydaldb45,1348833,Joyce Whitehurst,1,-1.6,-2,2.5
gbtzrh24,9933419,Roberta Doyle,1,-3.5,-0.1,0
lrfdxp79,8367776,Larry Carey,1,0.7,-2.7,0
iobuof63,8078693,Gladys Stever,1,-1.1,2.5,0
jxgemf10,8710202,Mario Bennett,1,-0.4,-0.5,5
rkpehw56,4049241,Cathy Mays,1,-2.2,-1.2,-5
tpvwye43,6968874,John Blake,1,-1.7,-3.3,0
kvptac95,3374646,Willie Whittingham,1,-2.3,2.2,0
cpgvqz48,2683454,Melanie Silvers,1,0.7,1,2.5
aqthtc62,9550536,Christy Diaz,1,-2.6,0.6,0
fraucz99,3774885,Andrew Williams,1,-1.8,1.1,0
jhdznx48,2547881,Roy Crockett,1,1.2,0.7,5
llnccl11,8343688,Gregory Campbell,1,-0.3,2.2,2.5
nwnhty29,1435932,Williemae Spicer,1,0.6,2.5,2.5
stdoha65,4987899,Florence Knight,1,-1.2,1.9,0
ljvayk90,4593704,Billy Jolly,1,-4.3,-0.7,0
amioju84,3345881,Kenneth Mcelrath,1,-3.3,-2.4,0
pmiupt10,9706928,John Clingerman,1,-2.4,-0.6,0
tylpec43,0020308,Edwin Frazier,1,-0.7,2.2,0
crgkmx12,2641442,Alice Benefiel,1,1,1,0
ukdnfm95,5995597,Don Boyer,1,-1.1,-1.2,0
kvqwip40,2184778,Brian Riley,1,-1.3,1.2,0
iujghw76,9145366,Rosetta Farrer,1,-1.8,2.5,2.5
ddvkdd19,3782158,Curtis Smith,1,-1.2,0.7,-99
cuzpns83,6240012,Lewis Norvell,1,-4.1,-3.1,-5
ixrysk51,3614687,Mary Daddario,1,2.2,2.5,-99
mqdfdi77,1397350,Erin Sosa,1,1.1,0.6,-99
fzvijs59,2843175,David Koch,1,0.4,2.1,-99
bmnaxa25,8945348,Ashton Barth,1,0.3,2,0
yajfnv87,7836801,Patricia Henderson,1,-0.4,-0.9,-99
hocdtb00,3454265,Lisa Olson,1,1,1.1,-99
zwoyhc53,2005405,Sondra Hartley,1,-3.3,-2.6,0
gklffy39,7787349,Kerry Parker,1,0,3.9,-99
qinyqn32,9134482,William Addams,1,-1,-0.2,-99
axfryz59,1802076,Maryann Richardson,1,-1.4,0.1,5
dixgvu81,9069378,Shirley Jackson,1,-5,-3.3,2.5
wsknav81,3710616,Mike Gagliano,1,1.4,2.9,1.8
spqdaf91,8597896,Nicolas Pelletier,1,2.2,2.9,0
hmkjxm29,8892232,Dianne Acquaviva,1,-4.3,3.3,5
scxjyu05,5860460,Richard Abrams,1,-2.1,-2.2,5
qfbifk94,9088500,Clara Mccabe,1,-5,-4.2,5
sjwwxy80,6430979,William Rawson,1,-0.2,5,5
quznkh42,3396320,Michael Port,1,0.3,0.8,2.5
xgohdb15,6874888,Katharine Kindrick,1,-2.6,-2.5,0
wcxkig67,4050708,Aubrey Gonzales,1,0.8,2.5,0
zeyrfo30,1655913,Jason Goodness,1,3.2,3.3,0
pwrqnv60,5647136,Josefina Peters,1,4.3,2.5,0
cgysrf32,8146929,Robert Boggs,1,0,0.8,0
daexon08,0327656,Linda Edge,1,-0.3,0.6,0
hmaudj32,7242104,Anthony Estes,1,2.1,2.5,0
cgxqkw54,3340685,James Perkins,1,1.5,0.5,0
yutpoq48,7049106,Brian Robinson,1,-3.1,1.5,0
jyobcj88,4905736,Paul Barrios,1,-3.8,0.2,0
cvohna98,7570484,Jeffery Avery,1,-2.5,-0.7,0
mhyjpz74,3045329,Johnny Younglas,1,-1.6,-1.7,0
udriib15,8179471,Melissa Geist,1,-3.9,1.7,2.5
ucevay83,5293788,Mike Stjohn,1,-1.9,1.7,0
zvzrys97,7138237,Patrick Michelle,1,0.7,3.1,0
bthwpl46,3809316,Elvin Allen,1,-0.8,1.2,0
ovkjjp17,9956257,Jose Woodworth,1,-5,-3.8,0
xbjdrw17,9559131,Jennifer Sauredo,1,-3.3,2.2,0
wlrmbm60,6082724,James Russom,1,-2.5,1.3,0
hpdakx13,0337900,Tony Najera,1,-2.3,3.3,0
fjguiw37,4826276,James Schrum,1,-1.1,2.5,0
zfqnuf60,4150313,Walter Huntington,1,-1.3,1.7,0
jwtqfw20,7838123,Michael Conklin,1,-3.8,3.3,2.5
rdmbnm39,3979239,Earl Shea,1,-3.5,-0.6,0
ghugmi45,9161030,Ada August,1,-3.3,-1.7,0
sfbvwe73,2198142,Robert Sullivan,1,-0.1,1.8,0
bdxgzv03,2511281,Luther Arrington,1,-4.3,-2.7,-99
hzujsv39,9702804,Beverly Deshong,1,-1.2,3.3,2.5
jkzjne15,6318669,Dawn Singelton,1,1.7,4.2,0
nhpzok91,7771085,Ramon Barabas,1,-0.6,0,0
ezxkzk30,1946520,Bernard Morris,1,-2.8,1.7,0
kkoggv89,3578378,Charmaine Drumheller,1,-1.3,3.3,2.5
byibhp35,3372590,Brandon Ybarra,1,-1.6,3.3,0
hhlvmx98,9951257,Laura Temple,1,-0.5,1.2,0
lneshd17,7113276,Fawn Liang,1,-1.7,0,-99
vfzhfk54,8618015,Jackie Rodriguez,1,-1,-0.8,-99
ebeujj10,8261037,Merlene Congdon,1,-1.9,1.2,-99
ceyvyd43,7541516,Cynthia Allen,1,-2.5,-2.5,-99
zjayuz11,3871168,Guy Taylor,1,0,1.7,-99
ykihbj89,7712465,Gerald Osborne,1,-1.9,1.9,5
ztyxkf11,7515901,Richard Ricketts,1,-1,3.7,5
nypuym89,2328219,Wesley Bradley,1,-3.1,-0.5,3.3
kyjhlk25,8908981,Brian Darby,1,0.8,-2.1,5
mxhrlo41,9970269,Liza Barrett,1,-0.4,1.8,2.5
