uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
guglly17,5824293,David Muniz,0,0.6,2.5,1.8,1.5,Samuel Dalton,wpqorn73
hpibrl34,5406852,Gene Venable,0,0.3,4.3,4.7,3.5,Samuel Dalton,wpqorn73
mcohsn97,2433885,Scott Caver,1,-1.3,-1,-1.7,0.8,Michelle Cuellar,oqgnwy64
ppeqds82,7597927,Hoyt Riley,1,-3.3,0.4,2,2.4,Jeanette Lindley,mmxgfl83
vvsbjq13,1530224,Alexander Shaw,0,-4.7,-2.4,-0.9,-2.2,Basia Murton,bm8567
vqaain40,5387846,Ronald Forbes,1,0.9,1.9,2,4.2,Anne Hernandez,ssujpa10
ufprfm14,7262583,Emma Cassidy,1,0.4,3,4.2,4.2,Anne Hernandez,ssujpa10
xnkufq27,9186521,Margaret Palmer,0,-2,-0.7,-0.1,3.4,Jeanette Lindley,mmxgfl83
njoxvh85,8719121,Gloria Wright,0,3.5,4.3,2.1,-0.1,Irene Feldman,ekhymj67
avdyvy93,0201170,John Austin,0,0.5,2.8,4.3,1,Patricia Jackson,hfyvek38
dcylyz38,3781643,Herminia Garnick,1,-3.5,-0.6,0.2,-2.4,Paul Prince,wndznn45
rkokni76,1233260,Yvonne Butts,1,2.4,2.2,4.1,2.7,Samuel Dalton,wpqorn73
xtbclo99,7886998,Rogelio Miller,0,2.1,3.6,3.7,3.3,Paul Prince,wndznn45
rnnufq03,5784906,Glenda Somers,0,1.3,1,3.6,-1.2,Patricia Jackson,hfyvek38
uzgvqw18,9361300,Kenneth Josephs,0,1,3.6,3.9,3.6,Dawn Curtin,sweucq96
qmbcsg90,5517822,Noel Ladner,0,-0.3,3.3,4.6,3,Jeanette Lindley,mmxgfl83
rfwiuq85,5535426,Jose Smith,0,0.4,1.4,3.5,1,Jeanette Lindley,mmxgfl83
khjyxn53,3971586,Henry Mckenna,1,-1.6,1.3,-1,-0.9,Michelle Cuellar,oqgnwy64
ilklky96,5896535,John Fleek,0,2.5,3.7,3.3,2.4,Emily Santos-Bacca,esb99
cjofvk97,7453319,Juan Fullerton,1,-0.3,1.7,3.1,0.1,Dawn Curtin,sweucq96
jrryqw58,5456400,Louise Bodrick,0,1.5,1.9,1.3,-1.4,Jeanne Mason,cnotli32
ttyejk21,0531689,Linda Cullen,0,0.1,3,4.6,1.3,Jeanette Lindley,mmxgfl83
wtqeuf46,2896336,Annemarie Sanchez,1,0.8,2.7,4,2.8,Jeanne Mason,cnotli32
jsrkwv44,0163717,Jennifer Morrow,0,1.7,2.6,4.2,-3.4,Anne Hernandez,ssujpa10
xkwmeo74,8995439,Robert Walters,0,-0.3,3.7,3.9,3.8,Anne Hernandez,ssujpa10
yopbxp62,4299474,Gloria Johnson,0,0,2.1,4,2.7,Dawn Curtin,sweucq96
ycjfvc46,2396980,Grant Clark,1,0.7,2.7,4.2,0.2,Emily Santos-Bacca,esb99
bbobwj32,2739058,Carmen Dailey,0,0.9,3.4,1.3,3.9,Dawn Curtin,sweucq96
hmtamf21,2573053,Daniel Roloff,0,-2.2,3.3,2.2,4.3,Michelle Cuellar,oqgnwy64
divnok13,5563754,Juan Mcgowan,0,-1.9,0.8,4,3.8,Fred Johnson,fj123
gegofy56,8292430,Robert Bradford,1,0.5,2.5,1.2,-5,Dawn Curtin,sweucq96
rvtwzv80,4680308,Daniel Cunningham,1,-3,4.8,3.6,3.4,Patricia Jackson,hfyvek38
fghycz99,7259632,Alejandro Cannon,1,0.3,3.5,3.5,1.3,Jeanette Lindley,mmxgfl83
cttzak51,2551360,Patricia Slowinski,0,0.4,1.2,1.4,4.3,Marie Roberts,vnxici28
ouotao52,8852762,Gilberto Mansfield,0,0.2,-1.7,0.6,3,Jeanette Lindley,mmxgfl83
fspame87,5252072,James Ammons,1,0.5,0.3,1.3,-5,Jeanne Mason,cnotli32
ipkbsj26,4536543,Edith Resnick,0,1.3,3.8,3.4,0.3,Irene Feldman,ekhymj67
qbosss40,8853055,Kristen Coy,0,-0.2,3.8,4.1,3.1,Anne Hernandez,ssujpa10
mtcgah40,7898228,Blanche Ripson,0,-1.8,0.8,2.8,-3.6,Jeanne Mason,cnotli32
rfzpgy72,4871792,Frances Anderson,0,0.7,3.6,1.7,1.8,Marie Roberts,vnxici28
vpqzqi64,1977395,Janice Ramaker,1,-1.3,0.2,3.5,2.1,Michelle Cuellar,oqgnwy64
tlwtdv22,2517993,Michael Ritacco,0,-0.8,1.3,3.2,3.7,Marie Roberts,vnxici28
sjidvi49,1572210,Lewis Dorsey,1,-1.3,0.4,4.5,2.2,Jeanette Lindley,mmxgfl83
qiphii85,8790674,Julia Richardson,0,1.7,3.6,3.6,-1.2,Dawn Curtin,sweucq96
gwzfbg84,9061577,Maggie Brady,0,-0.1,0.2,3.3,4.2,Irene Feldman,ekhymj67
sbrigf59,3528053,Sylvia Hill,0,-0.4,0.3,2.8,3.2,Marie Roberts,vnxici28
dlpejy23,4320449,Victoria Dawson,0,-5,5,5,4.9,Kenyatta Berrios,ysftax93
knowbc48,7709057,Dorothy James,0,-0.2,4,3.9,3.8,Fred Johnson,fj123
huttha34,5429249,Kevin Brown,0,2.2,3,4.1,3.5,Luis Yoxall,flgkpr62
trctfz39,4023085,Chester Johnson,0,3,1.2,2.1,4.6,Kenyatta Berrios,ysftax93
odivju89,4610233,Christopher Nations,0,-0.9,2.6,3.1,3.8,Samuel Dalton,wpqorn73
rljzna49,3678786,Joey Robb,0,-1.7,-0.2,-0.5,-3.2,Samuel Dalton,wpqorn73
beoabp12,7986804,Edward Norman,1,0.4,4.7,3.6,0.7,Fred Johnson,fj123
yosahy73,7495192,Jennifer Cartwright,0,-1.5,2.6,2.9,1,Michelle Cuellar,oqgnwy64
thngad70,3595876,Mary Peters,0,-2.5,0.3,1.4,-2.3,Jeanne Mason,cnotli32
wuwtbj36,6770740,Charles Bonnette,0,-2.4,0.2,0.4,2.5,Irene Feldman,ekhymj67
cstwpo47,6471144,Travis Dean,0,0.1,2.5,3,3.6,Kenyatta Berrios,ysftax93
bnakmh92,9161361,Irvin Lanno,0,-1.5,2.9,3.9,4.6,Kenyatta Berrios,ysftax93
azzpnc53,0189819,Teresa Bach,0,-0.3,0.9,0.8,1.1,Fred Johnson,fj123
ffhlzx13,9013685,Jim Schurz,1,0.4,2.2,3,-0.9,Jeanne Mason,cnotli32
ydvpnx36,5249635,Toni Meyer,1,-1.9,-0.8,2.5,1.4,Jeanette Lindley,mmxgfl83
rrzgoo24,9225947,Mary Peterson,0,-4,-5,-3.3,1,Basia Murton,bm8567
fpfmht44,2216802,Judith Hutchinson,0,0.3,2.7,3.4,1.1,Fred Johnson,fj123
bgautf98,6249589,Saul Kato,0,4,4.5,4.4,-1.4,Basia Murton,bm8567
zhknlr37,5600249,Charlotte Curtiss,0,0.8,2.8,4.1,4.4,Dawn Curtin,sweucq96
otudgo04,3858343,Anthony Ramirez,0,-2.3,-1.5,1.4,2.5,Paul Prince,wndznn45
qacpym72,0426188,Robert Catholic,1,0.3,0.5,4.4,1,Dawn Curtin,sweucq96
cabnop07,7764427,Virginia Lawrence,1,-0.2,3.2,0.9,-2.4,Jeanette Lindley,mmxgfl83
naoxgo56,5975445,David Zaller,0,-1.2,3.1,4.6,2.4,Emily Santos-Bacca,esb99
onyehk29,1543356,Kyle Crews,0,1.4,2.1,3.8,3.9,Jeanne Mason,cnotli32
yynfbu10,4401846,James Jonas,0,-0.3,3.1,-1.9,2.6,Anne Hernandez,ssujpa10
dmwmcp01,2452577,Matthew Boothe,0,1,1.7,2.7,4.1,Michelle Cuellar,oqgnwy64
mcvjop58,9830065,Latonya Mincey,0,-0.3,1.7,4.8,1.7,Luis Yoxall,flgkpr62
klrxhv85,7790565,Tammy Robinette,1,0.9,3,4.2,2.8,Marie Roberts,vnxici28
zbeogl70,1922129,Susan Terra,0,-3.1,3,3.7,3.2,Paul Prince,wndznn45
osupar95,1280405,Dianne Soto,0,1.2,3.8,2.3,3.6,Samuel Dalton,wpqorn73
tccmck31,2568557,Robert Meeks,0,-1.9,1.6,1.4,4.3,Emily Santos-Bacca,esb99
qeztxw91,9469280,Helen Palma,1,1.1,2.6,2.5,0.4,Paul Prince,wndznn45
nixxsb80,9259747,Clara Ingram,0,2.5,3.1,2.7,0.1,Dawn Curtin,sweucq96
ofcwrx76,7946382,Mary Leonard,0,-2,0.1,1.4,-2.8,Paul Prince,wndznn45
sgxfvw32,3402426,Charles Harris,0,1.1,1.3,1.7,3.2,Luis Yoxall,flgkpr62
wlohns92,3120017,Willie Mcfadden,0,0.8,1.6,4.5,2.3,Kenyatta Berrios,ysftax93
xleorf87,7278778,Valentina Curtis,0,-0.9,2.7,-1.8,-3.1,Basia Murton,bm8567
nvbjpn36,1009020,Charles Carroll,0,0.2,3.6,2.1,-4.4,Irene Feldman,ekhymj67
yxmmci74,9167770,Dennis Schlindwein,0,-0.6,-0.7,0.9,3.5,Fred Johnson,fj123
mcgawu82,9958102,Dong Thomas,0,0.2,3.7,4.5,2.3,Samuel Dalton,wpqorn73
epypax67,9831499,Gloria Cline,0,0.1,3.6,2.5,4.5,Irene Feldman,ekhymj67
kpqasy29,4427286,Loretta Bergen,1,-0.9,3.9,2.9,2.7,Emily Santos-Bacca,esb99
elallr20,0731095,Michael Buff,1,3.8,4.3,4.3,2,Marie Roberts,vnxici28
dwgqxd86,5330033,Phyllis Thies,0,-3.2,0.7,2.8,2.4,Patricia Jackson,hfyvek38
ityyuq42,3673158,Linda Lorge,0,-0.8,3,4.9,3.5,Marie Roberts,vnxici28
cytngi05,4888157,Johnny Hart,0,-1.6,-1.2,3.2,3.6,Patricia Jackson,hfyvek38
ualqwr10,6600932,Stanley Bryant,1,0.7,3.3,4.5,3.9,Dawn Curtin,sweucq96
jzqiqo71,7922190,Gloria Relyea,0,0.1,3.1,2.9,-0.2,Emily Santos-Bacca,esb99
kktfef32,5636595,William Wilson,0,0.8,3.9,4.1,3.4,Basia Murton,bm8567
fsugvg31,5121610,Francis Vela,1,0.5,2.4,3.7,-5,Samuel Dalton,wpqorn73
iedxjs47,6646326,Carla Felps,1,1.7,2.5,4.5,3.9,Basia Murton,bm8567
ndbozo63,1687185,Christy Lewis,0,-0.8,5,4.7,4.7,Jeanne Mason,cnotli32
ybxthj23,2295141,Joe Peralta,0,-0.1,1.2,3.3,2,Anne Hernandez,ssujpa10
whenpc03,7285847,Jacob Dunkin,1,-0.1,2.8,2.4,-3.8,Dawn Curtin,sweucq96
kveaei72,0014044,Carmen Sullivan,0,-2.3,-2.4,-2.5,-1.8,Kenyatta Berrios,ysftax93
hcgxiw37,2770009,Esther Oconnor,1,-0.5,-0.9,5,2,Paul Prince,wndznn45
bogfgu77,7857288,Laurie Nicholas,0,-3.2,3.6,4.4,4.1,Jeanne Mason,cnotli32
rpbbah64,3854907,Ruben Ingram,0,-1.7,0.3,0,3.9,Jeanne Mason,cnotli32
mwoexs09,8558088,Mark Heath,1,-0.2,4,3.9,2.6,Samuel Dalton,wpqorn73
ysgjla32,6726518,Betty Dickerson,0,-3.7,-4.6,-4.1,1.5,Emily Santos-Bacca,esb99
qrlvpg95,0657540,Murray Jackson,1,-3.3,1.1,3.7,-0.7,Kenyatta Berrios,ysftax93
qxoiau06,6826404,Dorothy Nelson,1,0.6,2.6,3.9,4.1,Basia Murton,bm8567
fgyzrm94,8189538,Alice Boynton,0,-3.1,-3.8,-1.5,3,Luis Yoxall,flgkpr62
nsmyvp63,7249396,Erika Bartz,0,0.6,3.6,1.4,-1.9,Fred Johnson,fj123
rogtgs30,2765210,Eladia Williams,0,-0.2,2.6,2.9,3.2,Samuel Dalton,wpqorn73
jmvzlg53,1166520,Lina Berhe,0,-1.9,2.4,1.6,-2.8,Samuel Dalton,wpqorn73
hedtop73,5522966,Donald Grey,0,-2.2,1.4,2.9,-2.2,Paul Prince,wndznn45
aslvso88,2247547,Jane Vanlandingham,0,0.9,4.2,5,3.6,Luis Yoxall,flgkpr62
gximxg25,6074126,Timothy Cote,0,-1.6,1.2,4.5,4,Marie Roberts,vnxici28
xytfqr22,8895577,Nicole Arias,1,0.1,0.7,3.1,-4,Michelle Cuellar,oqgnwy64
iifuku13,8396724,Edward Echols,1,1.3,4.8,4.1,1.7,Samuel Dalton,wpqorn73
ppvphh73,5758917,Nancy Hill,1,-0.8,4.4,4.6,2.2,Patricia Jackson,hfyvek38
gdzcnb82,4312221,Virginia Stafford,1,-0.9,4.3,2,2.9,Basia Murton,bm8567
gtlgfl23,2777154,James Matthews,0,-3.6,1.1,5,4.3,Luis Yoxall,flgkpr62
szihne14,4766980,Lesa Klein,1,0.1,1.2,4.5,-5,Marie Roberts,vnxici28
jqsfnl61,8384256,Michael Jones,1,1.2,4.2,2.3,-4.9,Michelle Cuellar,oqgnwy64
hdskhp59,5789568,Margo Charpia,0,1.8,4.8,3.5,3.6,Emily Santos-Bacca,esb99
ytlhxt78,7669010,Misty Maloney,0,2.3,3.3,4.6,4.3,Dawn Curtin,sweucq96
nyiblu03,2317008,Rodrigo Gilbert,0,0.4,2.8,4.1,-1.2,Luis Yoxall,flgkpr62
zypkkr07,5972839,Harvey Miller,0,-1.2,3,4.6,2.3,Dawn Curtin,sweucq96
nyttea37,2788238,Bunny Bones,0,-0.2,3,4.6,0.8,Jeanne Mason,cnotli32
pzhrjp99,1956601,Elsa Kimme,0,1.8,3.1,2.5,3.7,Basia Murton,bm8567
hbhthh20,3707278,Mary Clark,0,-1.9,3.7,3,3.4,Kenyatta Berrios,ysftax93
jxqkbi09,0690842,Carisa Dunn,1,-0.9,1.7,3.3,-3.8,Jeanne Mason,cnotli32
udityo19,3567239,Sherry Lundmark,0,0.1,3.3,3.6,2.4,Anne Hernandez,ssujpa10
umguob84,8961856,Denise Tiffin,0,-2.7,-2.5,-1.7,2.2,Paul Prince,wndznn45
xgddji66,6464152,Beth Arnold,0,-2.2,0.6,0.7,-4,Emily Santos-Bacca,esb99
noibtx72,5626846,Kristina Locket,1,0.9,1.3,1.2,-2.4,Jeanne Mason,cnotli32
kraovg96,7847731,Larry Nash,0,-1.5,0.5,2.2,1.5,Patricia Jackson,hfyvek38
atopce38,9161555,Michael Knight,0,-0.3,0.7,2.2,-2.9,Emily Santos-Bacca,esb99
scempg77,6179360,Freddie Hertz,1,-3,1.4,1,2.8,Dawn Curtin,sweucq96
rwlete69,5598503,Tashina Graves,0,-0.4,4.2,2.8,3.4,Jeanette Lindley,mmxgfl83
odqcln77,7174893,Johnny Chatman,1,1.3,2.4,2.5,3.3,Samuel Dalton,wpqorn73
cmmarm99,6274915,Germaine Sale,1,-1.6,1.9,0.2,-4.7,Jeanne Mason,cnotli32
uleqzq95,0995337,Gary Hamm,0,0.3,1,3.8,4.2,Marie Roberts,vnxici28
assbnq20,8690462,Richard Reid,0,1.7,3.4,4.8,1.8,Basia Murton,bm8567
wvvjgu01,3842332,Josephine Wagoner,0,0.8,2.7,3.8,3.4,Patricia Jackson,hfyvek38
haztbd12,1852712,Luis Sumney,0,-0.8,0.9,1.6,-5,Paul Prince,wndznn45
kjtfhm43,5439043,Royal Dominguez,1,-0.9,3,4.6,-1.1,Paul Prince,wndznn45
lmwgpi30,9439368,Kathi Cox,0,-1.9,-0.1,0,0.1,Dawn Curtin,sweucq96
otxjtf43,0801563,Andrew Norrell,0,2.3,3.5,4.1,3.7,Emily Santos-Bacca,esb99
zshmcq36,2495283,Sergio Davis,0,1.1,-0.7,1.8,-3.1,Fred Johnson,fj123
fozgex88,0297410,Shelia Ransom,0,-1,0.7,2.1,1,Jeanette Lindley,mmxgfl83
nyogpc80,1150535,Carl Gonzalez,1,-2.9,2.3,-0.7,3.7,Marie Roberts,vnxici28
ktujft30,9649831,Larae Moffett,0,0.6,3.8,2.9,-1.1,Michelle Cuellar,oqgnwy64
kjerwa03,7788770,Marlene Mccraken,0,-1.4,1.9,3.6,2.4,Samuel Dalton,wpqorn73
lriisg12,6078402,Kenneth Crothers,0,-2.5,-0.7,-1.1,1.5,Jeanne Mason,cnotli32
xnzrlh38,1576653,Steven Martin,0,-1.2,-0.3,1.1,0.6,Irene Feldman,ekhymj67
ecjlbh16,9138144,Dora Simmons,0,0.9,2.8,2.5,3.3,Anne Hernandez,ssujpa10
ajxbwj11,0993149,Carlos Egnew,0,-2.8,2.6,3.3,2.5,Luis Yoxall,flgkpr62
jpmeeq57,7679408,Luz Hoage,0,-0.6,3.2,4.1,-4.3,Paul Prince,wndznn45
nbqmab71,7534505,Viviana Montgomery,1,0.8,2.9,0.7,-4,Fred Johnson,fj123
nswxsg56,6490885,Sharmaine Blash,0,0.7,2.1,2.1,2.8,Emily Santos-Bacca,esb99
ivnmhv52,2342288,Roosevelt Atherton,1,0.2,2.7,2.1,-5,Patricia Jackson,hfyvek38
vyazbl27,5496522,Randy Dykeman,0,1,4,3.7,3.2,Emily Santos-Bacca,esb99
rnxyrd18,4243896,Esther Burley,0,-1.2,3.1,4.1,3.8,Dawn Curtin,sweucq96
hvzgdg23,4988108,Andre Wallace,1,-0.5,4.5,4,3.6,Irene Feldman,ekhymj67
jtaxnf38,5125600,James Morgan,0,0.8,0.9,1.7,2.1,Basia Murton,bm8567
nzdbzg60,2884660,Jeanette Raub,0,1.3,2.5,0,4.6,Marie Roberts,vnxici28
fzyfmh48,7965582,Darlene Miller,1,-1.3,0.4,2.2,-4.7,Emily Santos-Bacca,esb99
fmafom23,2498061,Catherine Woodworth,1,0.3,1.9,1.7,-2.7,Marie Roberts,vnxici28
lhkcjp83,9994160,Jennifer Paige,0,0.4,3,1.6,0.7,Emily Santos-Bacca,esb99
awcahr42,1360713,Mary Reed,0,-0.9,2.8,2.5,3,Michelle Cuellar,oqgnwy64
ktdcdt18,9819589,Rita Anderson,0,-1.2,2.8,1.5,-3.6,Emily Santos-Bacca,esb99
golxkv67,6667201,Dale Murphy,0,2.4,3.7,4.7,2.2,Michelle Cuellar,oqgnwy64
oukjaq82,8406383,Shelby Baird,1,0.8,3.4,3.9,-3.6,Basia Murton,bm8567
xsgqiu54,2306635,William Mendez,1,-99,-99,-99,-99,Marie Roberts,vnxici28
hsbawb32,3806638,Lowell Hamilton,1,-3.3,1.7,2.8,-4,Irene Feldman,ekhymj67
iarzoc47,9711190,Flora Dorazio,0,1.8,2.2,3.6,2,Paul Prince,wndznn45
ogiokk76,0993585,Marguerite Vroom,0,-1.8,3.8,3.9,4.3,Irene Feldman,ekhymj67
alzbax80,9442606,Rodolfo Broughton,1,2.1,3.6,3.7,3.3,Anne Hernandez,ssujpa10
afzibx85,1011679,Daniel Stallings,0,0.3,3.8,4.6,4.4,Marie Roberts,vnxici28
ektyuw89,3516367,Milton Stewart,1,3.4,4.2,3.3,2.6,Marie Roberts,vnxici28
larkhz08,9692934,Bryan Proctor,1,-3.5,-0.7,0.7,-5,Anne Hernandez,ssujpa10
vibran17,5808940,Edward Valentin,0,3.5,3.8,3,1.5,Irene Feldman,ekhymj67
sezjcc07,3801590,Nettie Wallace,0,-0.1,2,2.1,1.5,Fred Johnson,fj123
gcsbmd18,1036784,Carlos Wessner,0,1.7,2.9,4.4,3.9,Michelle Cuellar,oqgnwy64
gllumu78,0193557,Jennifer Palmer,0,-1.4,-0.8,-4.8,-2.3,Michelle Cuellar,oqgnwy64
vpgphw84,7027827,Curt Hudson,0,0.4,1,3,4,Fred Johnson,fj123
bsblxa53,7009121,Piper Buck,0,2.1,4.4,1.1,3.5,Emily Santos-Bacca,esb99
lcxarl66,2237114,Sharonda Phelps,1,0.5,3.7,4.8,1.5,Jeanette Lindley,mmxgfl83
oranda53,3713782,Alessandra Porcher,1,1,3.5,3.6,4.3,Basia Murton,bm8567
mbqpcc87,6549577,Marshall Draper,1,2.6,1.5,2.2,-1.1,Kenyatta Berrios,ysftax93
aiguiv23,9444271,Courtney Warren,0,-1.6,1.8,2.5,3.1,Marie Roberts,vnxici28
szdanq27,6187042,Donna Sparks,1,-0.7,1.6,1.4,2.2,Anne Hernandez,ssujpa10
twgtxw86,2880684,John Connor,0,0.4,-0.2,4,-4.8,Patricia Jackson,hfyvek38
vrigkp86,7489688,Keith Fleming,0,0.6,1,1.4,0.9,Anne Hernandez,ssujpa10
rpfwwo28,5891474,Ruby Baxter,0,-0.4,0,5,3.4,Patricia Jackson,hfyvek38
xxquta54,4823722,Kenneth Toadvine,0,1.2,3.8,3.2,4.1,Patricia Jackson,hfyvek38
ycjtqj92,9933439,Santiago Riehl,0,-2.9,1.7,-1,1,Paul Prince,wndznn45
anxaog71,7047645,Donald Krebs,0,-99,-99,-99,-99,Marie Roberts,vnxici28
yecwyl02,2567836,Barbara Gottlieb,0,1.9,4.3,4.9,4.2,Basia Murton,bm8567
qulrnd38,1049718,Donna Smith,0,1.4,2.4,2.8,3.2,Paul Prince,wndznn45
uecyhk34,3355019,Gerald Mckelvy,0,-1.2,3.5,2.5,-2.5,Fred Johnson,fj123
qktpef05,8346975,Theodore Yee,0,-0.9,3.4,1.8,-0.4,Samuel Dalton,wpqorn73
iljevh77,6260147,Joel Dahl,1,-2.7,-2,0.7,1,Paul Prince,wndznn45
bxccvd72,5812398,Danial Allen,0,0.4,4,4.5,2.9,Kenyatta Berrios,ysftax93
rjazji81,6718791,Pasquale Leal,1,1.9,0.1,3.6,2.6,Basia Murton,bm8567
kthmqo79,9215015,Richard Witte,1,-0.6,2.4,4,4,Jeanne Mason,cnotli32
sreiie94,0393690,Audrey Swanson,0,0.6,2.5,4.7,1.4,Basia Murton,bm8567
zuinmf84,4440014,Gay Kono,1,0.4,3.6,4.6,-0.4,Emily Santos-Bacca,esb99
yehwpr85,2608961,Robert Brown,0,1.9,4.3,3.6,2.6,Kenyatta Berrios,ysftax93
yydnhr94,7169955,Harry Sawicki,1,-1.3,2.6,0.1,2,Emily Santos-Bacca,esb99
ojxlzo69,1260830,Jonathan Carpenter,1,-0.3,4.1,3.2,0.5,Marie Roberts,vnxici28
yvuayd05,4222444,William Alvarez,0,0.7,3.2,3.4,2.5,Marie Roberts,vnxici28
orxsxl23,7658833,Sarah Rankin,0,0.2,2.5,4,4.3,Dawn Curtin,sweucq96
xoozrc82,9223096,Marilyn Lambert,0,-3.7,-1,1.1,1.7,Irene Feldman,ekhymj67
zxolcl89,7104950,Lynda Arbizo,1,-2.1,-0.3,1,1.2,Patricia Jackson,hfyvek38
nfiike23,2435185,Gregory Schear,0,0.5,0.8,2.1,4,Jeanette Lindley,mmxgfl83
irtuia54,0654311,Joseph Sanchez,0,-1.5,0.3,1.2,2.6,Dawn Curtin,sweucq96
qhaigp00,3722137,Lizette Smith,1,-0.8,3.6,4.2,-3.2,Jeanne Mason,cnotli32
alidvz21,1669136,Jamie Hodges,0,-1.1,4.8,2.7,1.7,Emily Santos-Bacca,esb99
ivgtll21,2544936,Kristie Powell,0,0.5,3.3,1.7,3.1,Dawn Curtin,sweucq96
bykcvc15,1635765,Patricia Barker,0,0.2,1.3,3,-2.3,Luis Yoxall,flgkpr62
xcvvfa22,5644492,Mario Barnard,0,-3.5,0.1,-0.5,-5,Paul Prince,wndznn45
rpbtcm88,0414945,Elena Melgoza,1,-2.8,1,1.1,-0.7,Patricia Jackson,hfyvek38
gcakmx30,8667513,George Ramirez,1,2.4,4.2,3.6,1.8,Samuel Dalton,wpqorn73
kdbpxz48,6109866,August Vance,1,-1.7,-1.8,-1.4,-0.2,Marie Roberts,vnxici28
kjayne65,5993504,Clinton Freeman,1,1.2,0.8,-1.1,-2.5,Marie Roberts,vnxici28
xtudgv00,5549966,David Williams,0,-0.1,2.5,3.7,2.6,Fred Johnson,fj123
wbxlzu92,0856563,Angelique Guinyard,1,0.4,3.4,4.9,3,Samuel Dalton,wpqorn73
vrfvrw90,4855420,Jose Lindsey,0,-1.3,2.5,1.2,3.9,Anne Hernandez,ssujpa10
mvtwqg60,9539709,Mildred Page,0,-1.3,1,1.8,3.6,Luis Yoxall,flgkpr62
leupix96,7010552,William Schroeder,0,-0.4,4.1,4.9,3.9,Patricia Jackson,hfyvek38
aotaoq31,0094515,Judi Evans,0,-0.1,0.8,0.8,2.2,Irene Feldman,ekhymj67
ywofnj22,1403517,Ida Humber,0,-1.9,3.5,2.3,3.5,Jeanne Mason,cnotli32
etxiwj88,6355564,Gwen Thames,0,1.8,2.4,2.8,-5,Kenyatta Berrios,ysftax93
bzfejb79,5319154,Sean Tillman,0,-1.2,2.8,3.6,2.5,Paul Prince,wndznn45
awldvt90,2497069,James Gonzales,0,-0.4,1.1,3.5,0.8,Emily Santos-Bacca,esb99
jdrgjt60,2776260,Eddie Lee,1,-0.7,2.3,3.8,-0.1,Patricia Jackson,hfyvek38
gwlapp60,0622850,Sadie Thomas,0,-0.1,-3.8,-1.8,1.5,Michelle Cuellar,oqgnwy64
wknkbv87,0875273,Sharlene Deleone,0,0.2,2.6,5,2.5,Kenyatta Berrios,ysftax93
jwsnpe13,4873910,Pedro Patterson,1,-0.4,1.3,2,-5,Kenyatta Berrios,ysftax93
igihqd06,2542685,Emily Macy,1,-2.2,2,1.8,-4.8,Emily Santos-Bacca,esb99
isncpe63,6693466,Clara Guajardo,0,-1.6,-1.4,-0.7,0.5,Dawn Curtin,sweucq96
tkefvv36,0646319,Anthony Moore,0,-1.3,1.4,1.9,3.7,Patricia Jackson,hfyvek38
omlttg90,1771220,Pamala Johnson,0,-2.1,1.3,3.4,4,Dawn Curtin,sweucq96
jidmoc37,3128732,Victor Fox,0,0.1,3.3,4.7,3.6,Paul Prince,wndznn45
ijcmvg97,2649461,Gertrude Cabrera,1,3.1,4.9,3.8,-3.2,Paul Prince,wndznn45
iujdfy57,8807428,James Jones,0,-2.7,-0.1,-0.1,-2.6,Anne Hernandez,ssujpa10
leokvn57,4081182,Amanda Hoekstra,1,-2.3,4.1,2,2.4,Michelle Cuellar,oqgnwy64
kesnvt68,3459560,Vikki Foster,0,-1.4,1.5,2.6,0.2,Kenyatta Berrios,ysftax93
liecgx39,1875351,Richard Hull,1,-0.2,3.4,4,3.9,Patricia Jackson,hfyvek38
nnjqmd30,5347734,Mark Riddell,0,1.4,4.8,5,4,Luis Yoxall,flgkpr62
syfjji24,2375370,Brooke Rippy,0,-0.5,2.8,2.9,3.6,Anne Hernandez,ssujpa10
mtwutn87,8127367,Marilyn Gardner,0,1.5,1.8,0,3.8,Patricia Jackson,hfyvek38
ulevrs35,8790847,Jesse Sheppard,0,-1.4,0.5,5,4.7,Kenyatta Berrios,ysftax93
fltqnz71,5257056,Juan Moore,0,-0.2,0.4,1.9,-4.4,Fred Johnson,fj123
vplabj75,2983098,Linda Cho,0,0.9,4.3,4,1.5,Fred Johnson,fj123
vcrwov12,6717055,Robert Diaz,1,-2.4,4.3,3.6,4.4,Dawn Curtin,sweucq96
zmcqaq81,5521315,Robert Hart,0,-1.3,-0.6,1,0.3,Basia Murton,bm8567
cbqoam02,7462603,Andre Yono,0,-3.7,-5,-4.9,1.8,Irene Feldman,ekhymj67
yoxwxz37,2572398,James Obenshain,0,0.3,1.8,1.1,1,Jeanette Lindley,mmxgfl83
xulgyq69,1185764,Betty Fabry,1,-0.8,3.9,2.6,3.6,Patricia Jackson,hfyvek38
xrxqgt21,5398417,Renee Williams,0,-1,2.4,2.9,-2.2,Jeanne Mason,cnotli32
ofqzdw19,6605752,Michael Wicklund,1,-2.8,3.8,1.2,-4.5,Samuel Dalton,wpqorn73
kqcgkf71,2163765,Angel Daniels,1,0.1,4.3,2.7,1.3,Emily Santos-Bacca,esb99
twmmgt10,0113160,Victor Ham,0,-0.4,2.2,2.2,-3.8,Paul Prince,wndznn45
utysar17,9977001,William Mallory,1,0.5,2.9,2.5,4.1,Michelle Cuellar,oqgnwy64
